id,relid,year,conflict_name,dyad_name,side_a,side_b,state,lga,latitude,longitude,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_estimate,high_estimate,low_estimate,source_article,source_headline,location_description
235975,NIG-2016-2-12341-7,2016,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Agatu lga,7.886747,7.913429,2016-03-10,2016-03-10,3,0,0,0,3,3,3,"""Nigeria Watch IBD007994,2016-03-10,Fulani Herdsmen, Benue""","Fulani Herdsmen, Benue","Obagaji, FADAMA area"
226172,CHA-2016-2-455-0,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Buruku lga,7.47121,9.19473,2016-03-17,2016-03-17,0,7,0,0,7,15,7,"""BBC Monitoring Africa,2016-03-19,Suspected Fulani herdsmen invade southern Nigeria village, said kill 15"";""Africa Research Bulletin,2016-04-07,NIGERIA: Army ‘Has the Measure’ of Boko Haram""","Suspected Fulani herdsmen invade southern Nigeria village, said kill 15;NIGERIA: Army ‘Has the Measure’ of Boko Haram","Tombo, Buruku LGA, Benue state"
235998,CHA-2016-2-455-22,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2016-05-07,2016-05-07,0,12,0,0,12,12,12,"""Information Nigeria,2016-05-08,Fulani Herdsmen Attack Coromo In Taraba State, Kill 12"";""Nigeria watch IBD008499,2016-05-07,Fulani Herdsmen Attack, Taraba""","Fulani Herdsmen Attack Coromo In Taraba State, Kill 12;Fulani Herdsmen Attack, Taraba",Coromo village
226506,CHA-2016-2-455-1,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Buruku lga,7.48724,9.23692,2016-05-13,2016-05-13,0,5,0,0,5,60,5,"""All Africa,2016-05-16,Herdsmen Attack - We Killed Because Tiv Youths Stole 800 of Our Cows - Fulani Spokesman"";""BBC Monitoring Africa,2016-05-17,Nigeria herdsmen attack death toll rises to 60 - Benue governor""",Herdsmen Attack - We Killed Because Tiv Youths Stole 800 of Our Cows - Fulani Spokesman;Nigeria herdsmen attack death toll rises to 60 - Benue governor,Agwabi (Tarfi) village in Binev Council Ward in Buruku Local Government Are
235927,CHA-2016-2-455-18.2,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Ukum lga,7.72399,9.59998,2016-05-30,2016-05-30,0,5,0,0,5,5,5,"""Nigeria Watch IBD008698,2016-05-30,Fulani Herdsmen vs Tiv , Benue""","Fulani Herdsmen vs Tiv , Benue","Tse Ankyou, Ukum LGA"
235924,CHA-2016-2-455-18.1,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Ukum lga,7.59649,9.70555,2016-05-30,2016-05-30,0,5,0,0,5,5,5,"""Nigeria Watch IBD008698,2016-05-30,Fulani Herdsmen vs Tiv , Benue""","Fulani Herdsmen vs Tiv , Benue","Tse Aondo, Ukum LGA"
236002,NIG-2016-2-12441-0,2016,Eggon - Fulani,Eggon - Fulani,Eggon,Fulani,Nasarawa state,Kokona lga,8.85559,8.06111,2016-06-01,2016-06-01,1,0,0,0,1,1,1,"""Nigeria Watch IBD008761,2016-06-01,Fulani Herdsman vs Farmer, Nasarawa""","Fulani Herdsman vs Farmer, Nasarawa",Bassa village
235926,CHA-2016-2-455-19,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Ukum lga,7.629936,9.645133,2016-06-05,2016-06-05,0,15,0,0,15,31,15,"""Nigeria Watch IBD008722,2016-06-05,Fulani Herdsmen vs Farmers, Benue""","Fulani Herdsmen vs Farmers, Benue","Igbogom community, Tsaav ward, Ukum LGA"
226737,CHA-2016-2-455-6,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-06-18,2016-06-18,0,0,0,6,6,6,6,"""All Africa,2016-06-22,Gunmen Kill Eight in Benue""",Gunmen Kill Eight in Benue,"Gabo, Nenzev and Turan council wards of Logo"
226728,CHA-2016-2-455-2,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.81875,9.24534,2016-06-21,2016-06-21,0,3,0,0,3,3,3,"""All Africa,2016-06-22,Gunmen Kill Eight in Benue"";""Daily Post,2016-06-23,Benue boils again as Fulani herdsmen kill 13 in Tiv communities""",Gunmen Kill Eight in Benue;Benue boils again as Fulani herdsmen kill 13 in Tiv communities,"Anyiin village, Logo LGA"
226729,CHA-2016-2-455-3,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.76143,9.08752,2016-06-21,2016-06-21,0,1,0,0,1,1,1,"""Daily Post,2016-06-23,Benue boils again as Fulani herdsmen kill 13 in Tiv communities"";""All Africa,2016-06-22,Gunmen Kill Eight in Benue""",Benue boils again as Fulani herdsmen kill 13 in Tiv communities;Gunmen Kill Eight in Benue,"Uzer village, Logo LGA"
226730,CHA-2016-2-455-4,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Wukari lga,7.8878,9.55641,2016-06-21,2016-06-21,0,4,0,0,4,4,4,"""All Africa,2016-06-22,Gunmen Kill Eight in Benue"";""Daily Post,2016-06-23,Benue boils again as Fulani herdsmen kill 13 in Tiv communities""",Gunmen Kill Eight in Benue;Benue boils again as Fulani herdsmen kill 13 in Tiv communities,"Vaase community, Ukum LGA"
226734,CHA-2016-2-455-5,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Wukari lga,7.84479,9.20169,2016-06-21,2016-06-21,0,5,0,0,5,5,5,"""Daily Post,2016-06-23,Benue boils again as Fulani herdsmen kill 13 in Tiv communities""",Benue boils again as Fulani herdsmen kill 13 in Tiv communities,Tsukwa village
226870,CHA-2016-2-455-7.1,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Ukum lga,7.629936,9.645133,2016-06-27,2016-07-11,0,0,0,41,41,40,41,"""Agence France Presse,2016-07-11,Herders kill 'scores' in central Nigeria: authorities""",Herders kill 'scores' in central Nigeria: authorities,Ukum LGA
236103,CHA-2016-2-455-7.2,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-06-27,2016-07-11,0,0,0,40,40,41,40,"""Agence France Presse,2016-07-11,Herders kill 'scores' in central Nigeria: authorities""",Herders kill 'scores' in central Nigeria: authorities,Logo and Ukum LGA
226873,CHA-2016-2-455-8,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-07-09,2016-07-09,0,2,0,0,2,2,2,"""All Africa,2016-07-12,Gunmen Kill 10 in Benue""",Gunmen Kill 10 in Benue,"Chembe settlement, Logo LGA"
226874,CHA-2016-2-455-9,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-07-10,2016-07-10,0,1,0,0,1,1,1,"""All Africa,2016-07-12,Gunmen Kill 10 in Benue""",Gunmen Kill 10 in Benue,Mbawar village
226875,CHA-2016-2-455-10,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-07-11,2016-07-11,0,2,0,0,2,2,2,"""All Africa,2016-07-12,Gunmen Kill 10 in Benue""",Gunmen Kill 10 in Benue,Logo LGA
226951,CHA-2016-2-455-11,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2016-07-25,2016-07-25,0,10,0,0,10,10,10,"""All Africa,2016-07-26,10 Feared Killed By Herdsmen in Benue""",10 Feared Killed By Herdsmen in Benue,"Adayohor village (Tse-Adayol) along Uver-Gov Sevav Road, Gaambe-Tiev, Logo LGA"
234864,CHA-2016-2-455-12,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2016-12-17,2016-12-17,2,0,0,0,2,2,2,"""All Africa,2016-12-19,20 Feared Killed in Taraba Ethnic Clash""",20 Feared Killed in Taraba Ethnic Clash,Gassol Local Government Area of Taraba State
234865,CHA-2016-2-455-13,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.23331,10.39236,2016-12-18,2016-12-18,0,12,0,0,12,12,12,"""All Africa,2016-12-19,20 Feared Killed in Taraba Ethnic Clash""",20 Feared Killed in Taraba Ethnic Clash,Dan Anacha town
234866,CHA-2016-2-455-14,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.23331,10.39236,2016-12-18,2016-12-18,0,4,0,0,4,4,4,"""All Africa,2016-12-19,20 Feared Killed in Taraba Ethnic Clash""",20 Feared Killed in Taraba Ethnic Clash,Dan Anacha (the Borno-Kruku road on the outskirts of)
234867,CHA-2016-2-455-15,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2016-12-18,2016-12-18,0,2,0,0,2,2,2,"""All Africa,2016-12-19,20 Feared Killed in Taraba Ethnic Clash""",20 Feared Killed in Taraba Ethnic Clash,Gassol LGA
234868,CHA-2016-2-455-16,2016,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Gassol lga,8.47269,10.5442,2016-12-19,2016-12-19,0,0,0,11,11,11,11,"""All Africa,2016-12-20,Taraba - Death Toll Hits 31 As Fulani, Tiv Crisis Escalates""","Taraba - Death Toll Hits 31 As Fulani, Tiv Crisis Escalates",Salon Gida Ward and Nanguru in Gassol Local Government
240887,CHA-2017-2-12342-0,2017,Fulani - Idoma,Fulani - Idoma,Fulani,Idoma,Benue state,Okpokwu lga,7.08515,7.91751,2017-01-03,2017-01-03,0,5,0,0,5,5,5,"""Nigeria Watch,2017-01-03,Herdsmen vs Farmers, Benue""","Herdsmen vs Farmers, Benue","Okpale Ogege, Okpokwu LGA"
237244,NIG-2017-2-12341-1,2017,Agatu - Fulani,Agatu - Fulani,Agatu,Fulani,Benue state,Ohimini lga,7.242532,7.843158,2017-01-23,2017-01-23,13,2,0,0,15,15,15,"""All Africa,2017-01-24,Many Feared Dead in Fresh Herdsmen Attack On Benue Village"";""Vangurad,2017-01-24,15 die, as farmers clash with herdsmen in Benue ""","Many Feared Dead in Fresh Herdsmen Attack On Benue Village;15 die, as farmers clash with herdsmen in Benue",Ipiga village in Ohimini local government area of Benue State.
240921,CHA-2017-2-5583-9,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer East lga,7.3,8.48333,2017-02-24,2017-02-24,1,4,0,0,5,10,5,"""Nigeria Watch,2017-02-24,Fulani Herdsmen Attack, Benue"";""The Sun,2017-03-02,10 feared killed in renewed herdsmen, farmers clash in Benue""","Fulani Herdsmen Attack, Benue;10 feared killed in renewed herdsmen, farmers clash in Benue","Mbahimin, Gwer East LGA"
237398,CHA-2017-2-5583-0,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Buruku lga,7.36534,9.26074,2017-03-11,2017-03-12,0,6,0,0,6,8,6,"""All Africa,2017-03-14,Governor Orders Herdsmen Out of Benue Town After Six Killed in Fresh Attack"";""All Africa,2017-03-13,Two Herdsmen Killed in Southern Kaduna, Group Threatens Reprisal Attack""","Governor Orders Herdsmen Out of Benue Town After Six Killed in Fresh Attack;Two Herdsmen Killed in Southern Kaduna, Group Threatens Reprisal Attack","Tombo-Mbalagh, Buruku Local Government Area, Benue

Mkovughur village in Buruku local council"
237689,CHA-2017-2-5583-6,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2017-04-02,2017-04-02,0,0,0,4,4,4,4,"""All Africa,2017-04-04,Two Killed As Suspected Herdsmen Attack Benue Community"";""All Africa,2017-04-04,15 Die in Fresh Benue Farmers/Herdsmen Clashes""",Two Killed As Suspected Herdsmen Attack Benue Community;15 Die in Fresh Benue Farmers/Herdsmen Clashes,"Ikyoawen, Kwande Local Government Area"
237690,CHA-2017-2-5583-7,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2017-04-02,2017-04-02,0,0,0,11,11,11,11,"""All Africa,2017-04-04,15 Die in Fresh Benue Farmers/Herdsmen Clashes""",15 Die in Fresh Benue Farmers/Herdsmen Clashes,Nzaav and Alaba in Yaav council ward
237695,CHA-2017-2-5583-10,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.89857,9.49676,2017-04-11,2017-04-11,0,2,0,0,2,2,2,"""All Africa,2017-04-14,Gunmen Kill Four in Benue""",Gunmen Kill Four in Benue,Jato Aka (near) in Kwande LGA
240925,CHA-2017-2-5583-11,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2017-04-11,2017-04-12,0,0,0,5,5,5,5,"""This Day,2017-04-13,Five Killed as Herdsmen Attack Benue Community""",Five Killed as Herdsmen Attack Benue Community,"Turan, Kwande Local Government Area of Benue State."
240927,CHA-2017-2-5583-13,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Kwande lga,6.80099,9.47021,2017-04-11,2017-04-12,0,2,0,0,2,5,2,"""Nigeria Today,2017-04-13,5 Killed as Herdsmen Attack Benue Community""",5 Killed as Herdsmen Attack Benue Community,"Inundugh village in Yaav council ward, Kwande"
240929,CHA-2017-2-5583-15,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Gwer East lga,7.572469,8.596875,2017-04-19,2017-04-19,1,2,0,0,3,10,3,"""The Sun,2017-04-21,10 killed in herder/farmers clash in Benue community"";""This Day,2017-04-21,Three Killed in Benue after Attack by Suspected Herdsmen""",10 killed in herder/farmers clash in Benue community;Three Killed in Benue after Attack by Suspected Herdsmen,"Tse Igba Uke village near Ikpayongo

along Makurdi/Otukpo highway (near Ikpayongo)"
240930,CHA-2017-2-5583-16,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2017-04-25,2017-04-25,0,4,0,0,4,4,4,"""Nigeria Watch,2017-04-24,Herdsmen, Benue""","Herdsmen, Benue",Tse- Wuaswem at Saghev District
238141,CHA-2017-2-5583-1,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2017-05-07,2017-05-07,0,0,0,15,15,20,8,"""Agence France Presse,2017-05-09,Fulani herdsmen kill eight in central Nigeria: police"";""All Africa,2017-05-09,Again 15 Die, Scores Injured, Others Missing As Herdsmen Invade Benue Communities"";""Nigerian Tribune,2017-05-08,Three killed in Fulani/Tiv crisis in Benue""","Fulani herdsmen kill eight in central Nigeria: police;Again 15 Die, Scores Injured, Others Missing As Herdsmen Invade Benue Communities;Three killed in Fulani/Tiv crisis in Benue","Tse-Akaa, Mba'abaji and Tse-Orlalu villages in Logo Local Government Area of Benue State"
240493,CHA-2017-2-5583-3,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.752484,9.404171,2017-05-09,2017-05-09,0,2,0,0,2,2,2,"""All Africa,2017-05-12,Monarch Flays Govt Over Inaction On Herdsmen Killings in Delta""",Monarch Flays Govt Over Inaction On Herdsmen Killings in Delta,"Tse-Igboughul, Logo LGA"
240497,CHA-2017-2-5583-4,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Buruku lga,7.36534,9.26074,2017-05-09,2017-05-09,0,2,0,0,2,2,2,"""All Africa,2017-05-12,Monarch Flays Govt Over Inaction On Herdsmen Killings in Delta""",Monarch Flays Govt Over Inaction On Herdsmen Killings in Delta,Buruku local government area
238193,CHA-2017-2-5583-2.1,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,7.96457,10.872,2017-05-13,2017-05-17,0,4,0,0,4,4,3,"""All Africa,2017-05-17,12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash""","12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash","Gazabu, Bali LGA"
239848,CHA-2017-2-5583-2.2,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,7.8116,10.58387,2017-05-13,2017-05-17,0,4,0,0,4,3,4,"""All Africa,2017-05-17,12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash""","12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash","Kungana, Bali LGA"
239849,CHA-2017-2-5583-2.3,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Bali lga,8.15541,10.96853,2017-05-13,2017-05-17,0,3,0,0,3,4,4,"""All Africa,2017-05-17,12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash""","12 Killed, 15,000 Displaced in Taraba Farmers, Herdsmen's Clash","Tukun Ruwa, Utsua Daa, Kpenkpen, Bali LGA"
238859,CHA-2017-2-5235-0,2017,Fulani - Mambila,Fulani - Mambila,Fulani,Mambila,Taraba state,Sardauna lga,6.87463,11.21184,2017-06-16,2017-06-20,104,0,0,0,104,311,104,"""Premium Times,2017-10-14,INVESTIGATION: How latest Mambilla Plateau violence unfolded; leaving deaths, destruction"";""Daily Post,2018-01-17,Arrest killers of Fulani herdsmen in Mambila, Numan, others – Miyetti Allah"";""Vanguard ,2017-07-23,Southern Kaduna and Mambila killings: What nobody will tell you about the carnage  "";""All Africa,2017-06-26,Taraba Violence - Nigerian Army Blames Politicians As Governor Ishaku Denies Ordering Killing of Fulanis"";""Sahara Reporters,2017-06-22,Mambilla Committed Ethnic Cleansing In Taraba, Says Fulani Community""","INVESTIGATION: How latest Mambilla Plateau violence unfolded; leaving deaths, destruction;Arrest killers of Fulani herdsmen in Mambila, Numan, others – Miyetti Allah;Southern Kaduna and Mambila killings: What nobody will tell you about the carnage  ;Taraba Violence - Nigerian Army Blames Politicians As Governor Ishaku Denies Ordering Killing of Fulanis;Mambilla Committed Ethnic Cleansing In Taraba, Says Fulani Community",Sardauna LGA
252147,CHA-2017-2-5235-5,2017,Fulani - Mambila,Fulani - Mambila,Fulani,Mambila,Taraba state,Sardauna lga,6.573788,11.245206,2017-06-17,2017-06-17,35,0,0,0,35,35,35,"""Premium Times,2017-10-14,INVESTIGATION: How latest Mambilla Plateau violence unfolded; leaving deaths, destruction"";""HARVEST OF DEATH. THREE YEARS OF BLOODY CLASHES BETWEEN FARMERS AND HERDERS IN NIGERIA,2018-12-17,4.1 ATTACKS ON FULANI COMMUNITIES IN TARABA STATE""","INVESTIGATION: How latest Mambilla Plateau violence unfolded; leaving deaths, destruction;4.1 ATTACKS ON FULANI COMMUNITIES IN TARABA STATE",Kwarakwara town in Sardauna Local Government Area
238820,CHA-2017-2-5235-1.1,2017,Fulani - Mambila,Fulani - Mambila,Fulani,Mambila,Taraba state,Sardauna lga,6.96012,11.11628,2017-06-18,2017-06-18,1,0,0,0,1,3,1,"""All Africa,2017-06-19,Many Killed, Houses Burnt in Attacks On Taraba Villages"";""All Africa,2017-06-20,Police Confirm 2 Dead As Normalcy Returns to Nguroge, Mayo Ndaga""","Many Killed, Houses Burnt in Attacks On Taraba Villages;Police Confirm 2 Dead As Normalcy Returns to Nguroge, Mayo Ndaga","Nguroge, Sardauna LGA"
239815,CHA-2017-2-5235-1.2,2017,Fulani - Mambila,Fulani - Mambila,Fulani,Mambila,Taraba state,Sardauna lga,6.91667,11.43333,2017-06-18,2017-06-18,1,0,0,0,1,2,1,"""All Africa,2017-06-19,Many Killed, Houses Burnt in Attacks On Taraba Villages"";""All Africa,2017-06-20,Police Confirm 2 Dead As Normalcy Returns to Nguroge, Mayo Ndaga""","Many Killed, Houses Burnt in Attacks On Taraba Villages;Police Confirm 2 Dead As Normalcy Returns to Nguroge, Mayo Ndaga","Mayo Ndaga, Sardauna LGA"
247306,CHA-2017-2-5494-0,2017,Fulani - Tarok,Fulani - Tarok,Fulani,Tarok,Plateau state,,9.166667,9.75,2017-10-01,2017-10-31,1,0,0,0,1,1,1,"""All Africa,2017-11-07,Herdsmen Raise the Alarm Over Incessant Attacks, Killings in Plateau""","Herdsmen Raise the Alarm Over Incessant Attacks, Killings in Plateau",Plateau state
244767,CHA-2017-2-5583-17,2017,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.80004,9.02429,2017-11-01,2017-11-01,0,1,0,0,1,1,1,"""All Africa,2017-11-03,24-Hrs After Benue Grazing Law Takes Effect, Herdsmen Kill One, Injure Many""","24-Hrs After Benue Grazing Law Takes Effect, Herdsmen Kill One, Injure Many","Azege village, Logo LGA"
254294,CHA-2018-2-5583-7.2,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2018-01-01,2018-01-08,0,0,0,16,16,16,16,"""Agence France Presse,2018-01-09,Death toll from Nigeria communal violence reaches 80"";""Agence France Presse,2018-01-23,Six dead in latest herder-farmer violence in Nigeria"";""All Africa,2018-04-11,Intimations of a Failing State - Has Life Ever Been This Cheap in Nigeria?""",Death toll from Nigeria communal violence reaches 80;Six dead in latest herder-farmer violence in Nigeria;Intimations of a Failing State - Has Life Ever Been This Cheap in Nigeria?,Guma LGA
249699,CHA-2018-2-5583-0.2,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.716274,8.882735,2018-01-01,2018-01-01,0,4,0,0,4,3,4,"""All Africa,2018-01-03,Herdsmen Kill 50 in Benue Communities""",Herdsmen Kill 50 in Benue Communities,"Ayilanmo and Turan in Gambe-tiev, Logo LGA

Tomatar and Umenger in Guma LGA"
249700,CHA-2018-2-5583-0.3,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.772936,9.130232,2018-01-01,2018-01-01,0,3,0,0,3,4,3,"""All Africa,2018-01-03,Herdsmen Kill 50 in Benue Communities""",Herdsmen Kill 50 in Benue Communities,"Ayilanmo and Turan in Gambe-tiev, Logo LGA

Tomatar and Umenger in Guma LGA"
249701,CHA-2018-2-5583-0.4,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2018-01-01,2018-01-01,0,3,0,0,3,4,3,"""All Africa,2018-01-03,Herdsmen Kill 50 in Benue Communities""",Herdsmen Kill 50 in Benue Communities,"Ayilanmo and Turan in Gambe-tiev, Logo LGA

Tomatar and Umenger in Guma LGA"
249686,CHA-2018-2-5583-0.1,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.981381,8.762348,2018-01-01,2018-01-01,0,4,0,0,4,4,4,"""All Africa,2018-01-03,Herdsmen Kill 50 in Benue Communities""",Herdsmen Kill 50 in Benue Communities,"Ayilanmo and Turan in Gambe-tiev, Logo LGA

Tomatar and Umenger in Guma LGA"
278822,CHA-2018-2-5583-99,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.27456,9.1849,2018-01-01,2018-01-01,0,1,0,0,1,1,1,"""The Punch,2018-01-05,Fleeing herdsmen allegedly kill Nasarawa farmers""",Fleeing herdsmen allegedly kill Nasarawa farmers,Gidan Wurji in Awe Local Government Area
253790,CHA-2018-2-5583-7.1,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2018-01-01,2018-01-08,0,0,0,16,16,15,16,"""Agence France Presse,2018-01-09,Death toll from Nigeria communal violence reaches 80"";""Agence France Presse,2018-01-23,Six dead in latest herder-farmer violence in Nigeria"";""All Africa,2018-04-11,Intimations of a Failing State - Has Life Ever Been This Cheap in Nigeria?""",Death toll from Nigeria communal violence reaches 80;Six dead in latest herder-farmer violence in Nigeria;Intimations of a Failing State - Has Life Ever Been This Cheap in Nigeria?,Logo LGA
253692,CHA-2018-2-5583-3.2,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Keana lga,8.16746,8.76829,2018-01-02,2018-01-04,0,2,0,0,2,2,2,"""All Africa,2018-01-05,Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo""","Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo",Awe and Keane Local Government Area
253687,CHA-2018-2-5583-1,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Guma lga,7.96667,8.76667,2018-01-02,2018-01-04,0,1,0,0,1,1,1,"""All Africa,2018-01-05,Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo""","Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo",Mbayer Yandev Council Ward of Guma Local Government Area in Benue State
253689,CHA-2018-2-5583-3.1,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Nasarawa state,Awe lga,8.27456,9.1849,2018-01-02,2018-01-04,0,2,0,0,2,2,2,"""All Africa,2018-01-05,Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo""","Herdsmen Continue Rampage, Kill One in Benue, Woman in Ondo",Awe and Keane Local Government Area
254299,CHA-2018-2-5583-106,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Taraba state,Wukari lga,7.96327,9.84767,2018-01-04,2018-01-04,0,5,0,0,5,5,5,"""The Punch,2018-01-05,Gunmen kill family of five, two others in Taraba"";""Nigeria Watch,2018-01-04,Gunmen Kill Family of 5, Taraba""","Gunmen kill family of five, two others in Taraba;Gunmen Kill Family of 5, Taraba",in Jandeikyula village
253698,CHA-2018-2-5583-4.1,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.77177,9.24385,2018-01-05,2018-01-06,0,6,0,0,6,6,3,"""All Africa,2018-01-07,Another 16 Reportedly Killed in Benue, 49 Corpses for Mass Burial  
CR  Vanguard""","Another 16 Reportedly Killed in Benue, 49 Corpses for Mass Burial  
CR  Vanguard","Tse Akombo, Tse Vii and Tse Agule communities in Logo local government area"
253703,CHA-2018-2-5583-4.2,2018,Fulani - Tiv,Fulani - Tiv,Fulani,Tiv,Benue state,Logo lga,7.68922,9.25049,2018-01-05,2018-01-06,0,10,0,0,10,10,7,"""All Africa,2018-01-07,Another 16 Reportedly Killed in Benue, 49 Corpses for Mass Burial  
CR  Vanguard""","Another 16 Reportedly Killed in Benue, 49 Corpses for Mass Burial  
CR  Vanguard","Tse Akombo, Tse Vii and Tse Agule communities in Logo local government area"
