id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
254068,NIG-2018-1-640-8,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-20,Explosion Around University of Maiduguri""",All Africa,2018-02-20,Explosion Around University of Maiduguri,Sources within the university campus,1,Maiduguri town,Maiduguri,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-02-19 00:00:00.000,2018-02-19 00:00:00.000,0,1,0,0,1,1,1,475,
254162,NIG-2018-1-640-16,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Sahara Reporters,2018-02-25,Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts""",Sahara Reporters,2018-02-25,"Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts","Colonel Onyema Nwachukwu, Deputy Director, Public Relations, Theatre Command, Operation Lafiya Dole",5,Sambisa forest,Sambisa forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-02-22 00:00:00.000,2018-02-22 00:00:00.000,0,3,0,0,3,3,3,475,
254163,NIG-2018-1-640-18.1,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Sahara Reporters,2018-02-25,Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts""",Sahara Reporters,2018-02-25,"Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts","Colonel Onyema Nwachukwu, Deputy Director, Public Relations, Theatre Command, Operation Lafiya Dole.",2,T-Junction village,Frigi crossing point,Borno state,Bama lga,11.448477,13.759141,POINT (13.759141 11.448477),145828,Nigeria,NGA,475,Africa,1,2,2018-02-22 00:00:00.000,2018-02-23 00:00:00.000,0,1,0,0,1,1,1,475,
254165,NIG-2018-1-640-18.2,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Sahara Reporters,2018-02-25,Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts""",Sahara Reporters,2018-02-25,"Nigerian Troops 'Kill' More Boko Haram Terrorists, Recover Arms From Hideouts","Colonel Onyema Nwachukwu, Deputy Director, Public Relations, Theatre Command, Operation Lafiya Dole.",2,Iza village,Izza general area,Borno state,Bama lga,11.385330,13.689430,POINT (13.68943 11.38533),145828,Nigeria,NGA,475,Africa,1,2,2018-02-22 00:00:00.000,2018-02-23 00:00:00.000,0,1,0,0,1,1,1,475,
254095,NIG-2018-1-640-9,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-25,Military Captures Boko Haram Commander, Kills 5 Insurgents""",All Africa,2018-02-25,"Military Captures Boko Haram Commander, Kills 5 Insurgents","Col. Onyeama Nwachukwu, Deputy Director, Army Public Relations of Operation Lafiya Dole",2,Parisu village,"around Parisu, Sambisa forest",Borno state,Gwoza lga,11.332568,13.547420,POINT (13.54742 11.332568),145828,Nigeria,NGA,475,Africa,1,1,2018-02-23 00:00:00.000,2018-02-23 00:00:00.000,0,5,0,0,5,5,5,475,
254109,NIG-2018-1-640-10.5,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",1,Kucha Kucha Clan village,Kusha-Kucha,Borno state,Gwoza lga,11.224360,13.894717,POINT (13.894717 11.22436),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,6,0,0,6,7,6,475,
254110,NIG-2018-1-640-11,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",3,Gwoza lga,"Bokko, Daushe and Gava villages",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,2,0,0,2,2,2,475,
254105,NIG-2018-1-640-10.1,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",1,Mayen village,Mayen village,Borno state,Bama lga,11.340280,13.895240,POINT (13.89524 11.34028),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,7,0,0,7,7,6,475,
254106,NIG-2018-1-640-10.2,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",1,Magde Werne village,Magdewerne,Borno state,Gwoza lga,11.314330,13.847660,POINT (13.84766 11.31433),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,7,0,0,7,6,7,475,
254107,NIG-2018-1-640-10.3,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",1,Alkirenik village,Alkanerik,Borno state,Gwoza lga,11.287960,13.926670,POINT (13.92667 11.28796),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,7,0,0,7,6,7,475,
254108,NIG-2018-1-640-10.4,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations""",All Africa,2018-02-27,Cameroon Troops Kill 35 Boko Haram Terrorists in Combined Operations,"Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",1,Surdewala Clan village,Surdewala,Borno state,Gwoza lga,11.235157,13.879827,POINT (13.879827 11.235157),145828,Nigeria,NGA,475,Africa,1,1,2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0,6,0,0,6,7,7,475,
254118,NIG-2018-1-640-13.1,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-03-01,Seven Killed As Soldiers Battle Boko Haram""",All Africa,2018-03-01,Seven Killed As Soldiers Battle Boko Haram,"The spokesman of the Operation Lafiyaj Dole Theatre Command headquarters, Onyema Nwachukwu",1,Chikide Clan village,Tchikide and Chinene,Borno state,Gwoza lga,11.082700,13.768600,POINT (13.7686 11.0827),145828,Nigeria,NGA,475,Africa,1,2,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,1,3,0,0,4,3,4,475,
254123,NIG-2018-1-640-13.2,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-03-01,Seven Killed As Soldiers Battle Boko Haram""",All Africa,2018-03-01,Seven Killed As Soldiers Battle Boko Haram,"The spokesman of the Operation Lafiyaj Dole Theatre Command headquarters, Onyema Nwachukwu",1,Chinine hill,Tchikide and Chinene,Borno state,Gwoza lga,11.075530,13.794990,POINT (13.79499 11.07553),145828,Nigeria,NGA,475,Africa,1,2,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,1,2,0,0,3,4,3,475,
254978,NIG-2018-1-640-22,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia""",Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia,Militia leaders Ibrahim Liman and Babakura Kolo,2,Dikwa town,Dikwa (near),Borno state,Dikwa lga,12.036090,13.918150,POINT (13.91815 12.03609),147268,Nigeria,NGA,475,Africa,1,1,2018-03-05 00:00:00.000,2018-03-05 00:00:00.000,0,0,0,0,0,3,0,475,
254976,NIG-2018-1-640-21,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia""",Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia,Militia leaders Ibrahim Liman and Babakura Kolo,2,Dikwa town,Dikwa (near),Borno state,Dikwa lga,12.036090,13.918150,POINT (13.91815 12.03609),147268,Nigeria,NGA,475,Africa,1,1,2018-03-06 00:00:00.000,2018-03-06 00:00:00.000,0,0,0,0,0,4,0,475,
254991,NIG-2018-1-640-23,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-03-15,Two Female Suicide Bombers Killed, 9 Injured in Borno""",All Africa,2018-03-15,"Two Female Suicide Bombers Killed, 9 Injured in Borno","Alikaramanti village, near Giwa Military barracks, Maiduguri,",2,Maiduguri town,"Alikaramanti village (around ), near Giwa Military barracks, Maiduguri",Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-03-14 00:00:00.000,2018-03-14 00:00:00.000,0,2,0,0,2,2,2,475,
255873,NIG-2018-1-640-35,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Africa Research Bulletin,2018-04-20,Africa Reseach Bulletin Volume 55, Issue 3, April 2018""",Africa Research Bulletin,2018-04-20,"Africa Reseach Bulletin Volume 55, Issue 3, April 2018",African Reseach Bullitin; Nigerian Army,1,Malumti village,at Malumti village on the fringes of Sambisa Forest,Borno state,Damboa lga,11.175703,12.823978,POINT (12.823978 11.175703),145826,Nigeria,NGA,475,Africa,1,1,2018-03-30 00:00:00.000,2018-03-30 00:00:00.000,0,4,0,0,4,4,4,475,
255059,NIG-2018-1-640-106,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,9,"""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4"";""All Africa,2018-04-04,Army Raises Probe Panel On Boko Haram Carnage in Borno"";""All Africa,2018-04-05,Soft Targets Vulnerable in Renewed Boko Haram Terror"";""All Africa,2018-04-03,29 Killed, 83 Injured in Fresh Suicide Bomb Attacks"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack in Nigeria: emergency services"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,20 killed in Boko Haram attack on Nigerian army base, villages"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",Africa Research Bulletin;All Africa;All Africa;All Africa;Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Crisis Watch,2018-06-04;2018-04-04;2018-04-05;2018-04-03;2018-04-02;2018-04-02;2018-04-02;2018-04-02;2018-04-30,"Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4;Army Raises Probe Panel On Boko Haram Carnage in Borno;Soft Targets Vulnerable in Renewed Boko Haram Terror;29 Killed, 83 Injured in Fresh Suicide Bomb Attacks;18 killed in Boko Haram attack in Nigeria: emergency services;18 killed in Boko Haram attack on Nigerian army base, villages;18 killed in Boko Haram attack on Nigerian army base, villages;20 killed in Boko Haram attack on Nigerian army base, villages;Nigeria  APRIL 2018","Benlo Dambatto, an official from the State Emergency Management Agency (SEMA); a senior military officer;  army statement; the Borno State Police Commissioner, Damian Chukwu;",2,Maiduguri town,the Cashew Plantation area on the outskirts of the city,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,1,6,0,0,7,7,7,475,
255408,NIG-2018-1-640-26,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,3,"""Nigeria Watch,2018-04-06,Army vs Boko Haram , Adamawa"";""All Africa,2018-04-09,Boko Haram Terrorists Slain in Nigeria Combat"";""Punch,2018-04-07,Troops kill Five Boko Haram insurgents, recover arms in Adamawa""",Nigeria Watch;All Africa;Punch,2018-04-06;2018-04-09;2018-04-07,"Army vs Boko Haram , Adamawa;Boko Haram Terrorists Slain in Nigeria Combat;Troops kill Five Boko Haram insurgents, recover arms in Adamawa","Brig.-Gen. Texas Chukwu, the Director, Army Public Relations; Nigeria Watch",3,Madagali lga,"at Barkin-Dutse Area, in Adamawa",Adamawa state,Madagali lga,10.852190,13.548890,POINT (13.54889 10.85219),145108,Nigeria,NGA,475,Africa,1,1,2018-04-06 00:00:00.000,2018-04-06 00:00:00.000,0,5,0,1,6,6,6,475,
255409,NIG-2018-1-640-27,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2018-04-09,Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",All Africa;Crisis Watch,2018-04-09;2018-04-30,"Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day;Nigeria  APRIL 2018","The Deputy Director, Army Public Relations, Col Onyeama Nwachukwu; crisis watch",1,Yerimari Kura village,at Yerimari-Kura in Sambisa axis,Borno state,Bama lga,11.455200,13.679260,POINT (13.67926 11.4552),145828,Nigeria,NGA,475,Africa,1,1,2018-04-07 00:00:00.000,2018-04-07 00:00:00.000,0,3,0,0,3,3,3,475,
255410,NIG-2018-1-640-28,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2018-04-09,Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day""",All Africa,2018-04-09,"Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day","The Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",3,Konduga lga,"Mandanari community in Konduga, Borno",Borno state,Konduga lga,11.586050,13.002780,POINT (13.00278 11.58605),146547,Nigeria,NGA,475,Africa,1,1,2018-04-07 00:00:00.000,2018-04-07 00:00:00.000,0,2,0,0,2,2,2,475,
255425,NIG-2018-1-640-29,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2018-04-11,Suicide Bombers Slain in Botched Nigeria Varsity Attack"";""Punch,2018-04-09,Troops foil another suicide bomb attack on University of Maiduguri""",All Africa;Punch,2018-04-11;2018-04-09,Suicide Bombers Slain in Botched Nigeria Varsity Attack;Troops foil another suicide bomb attack on University of Maiduguri,"AVM Olatokunbo Adesanya, NAF’s Director of Public Relations and Information",2,Maiduguri town,Maiduguri in the Borno State.,Borno state,Maiduguri lga,11.846440,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-04-08 00:00:00.000,2018-04-08 00:00:00.000,0,1,0,0,1,1,1,475,
256004,NIG-2018-1-640-38.2,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Nigeria Watch,2018-04-09,Boko Haram , Borno"";""Daily Post,2018-04-11,Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno""",Nigeria Watch;Daily Post,2018-04-09;2018-04-11,"Boko Haram , Borno;Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno","Nigera Watch; statement from Colonel Onyema Nwachukwu, Deputy Director Public Relations",2,Mijigine village,"Mujigine general area, Borno State",Borno state,Mafa lga,12.106160,13.774550,POINT (13.77455 12.10616),147268,Nigeria,NGA,475,Africa,1,1,2018-04-09 00:00:00.000,2018-04-09 00:00:00.000,0,1,0,0,1,2,1,475,
255959,NIG-2018-1-640-38.1,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Nigeria Watch,2018-04-09,Boko Haram , Borno"";""Daily Post,2018-04-11,Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno""",Nigeria Watch;Daily Post,2018-04-09;2018-04-11,"Boko Haram , Borno;Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno","Nigera Watch; statement from Colonel Onyema Nwachukwu, Deputy Director Public Relations",2,Ngoshe - Pulka road,"1/ Bokko Hilde, along Ngoshe - Pulka road, Borno State

2/ Mujigine general area, Borno State",Borno state,Gwoza lga,11.175034,13.793771,POINT (13.793771 11.175034),145828,Nigeria,NGA,475,Africa,1,1,2018-04-09 00:00:00.000,2018-04-09 00:00:00.000,0,2,0,0,2,1,2,475,
255430,NIG-2018-1-640-30,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2018-04-12,Three Boko Haram Suspects Killed, 33 Relatives Rescued - Army  
CR  Premium Times"";""Nigeria Watch,2018-04-11,Army vs Boko Haram , Borno""",All Africa;Nigeria Watch,2018-04-12;2018-04-11,"Three Boko Haram Suspects Killed, 33 Relatives Rescued - Army  
CR  Premium Times;Army vs Boko Haram , Borno",,1,Jaje village,at Jaje in Borno State,Borno state,Gwoza lga,11.003850,13.616800,POINT (13.6168 11.00385),145828,Nigeria,NGA,475,Africa,1,1,2018-04-11 00:00:00.000,2018-04-11 00:00:00.000,0,3,0,0,3,3,3,475,
255911,NIG-2018-1-640-36,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Nigeria Watch,2018-04-13,Army vs Boko Haram , Borno""",Crisis Watch;Nigeria Watch,2018-04-30;2018-04-13,"Nigeria  APRIL 2018;Army vs Boko Haram , Borno",Crisis Watch; Nigera Watch,5,Sambisa forest,Sambisa forest,Borno state,,11.250000,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2018-04-13 00:00:00.000,2018-04-13 00:00:00.000,0,7,0,0,7,7,7,475,
255892,NIG-2018-1-640-124,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",Crisis Watch;Crisis Watch,2018-04-30;2018-04-30,Cameroon  APRIL 2018;Nigeria  APRIL 2018,Crisis Watch,3,Bama lga,"Dougouma, in Nigeria",Borno state,Bama lga,11.520590,14.096610,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2018-04-18 00:00:00.000,2018-04-18 00:00:00.000,0,4,0,0,4,4,4,475,
255971,NIG-2018-1-640-41,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Nigera Watch,2018-04-22,Soldiers vs Boko Haram , Borno"";""Vanguard ,2018-04-22,3 soldiers, 2 civilian JTF members killed by Boko Haram in shootout in Borno """,Nigera Watch;Vanguard,2018-04-22;2018-04-22,"Soldiers vs Boko Haram , Borno;3 soldiers, 2 civilian JTF members killed by Boko Haram in shootout in Borno",Nigeria Watch; Brigadier General Texas Chukwu,1,Bama town,"Bama, Bama LGA, Borno",Borno state,Bama lga,11.522100,13.685580,POINT (13.68558 11.5221),146548,Nigeria,NGA,475,Africa,1,1,2018-04-21 00:00:00.000,2018-04-21 00:00:00.000,5,3,0,0,8,8,8,475,
255970,NIG-2018-1-640-40,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigera Watch,2018-04-22,Soldiers vs Boko Haram , Borno""",Nigera Watch,2018-04-22,"Soldiers vs Boko Haram , Borno",Nigeria Watch,2,Bama town,"Ngurosoye-Bama Road, Bama LGA, Borno",Borno state,Bama lga,11.522100,13.685580,POINT (13.68558 11.5221),146548,Nigeria,NGA,475,Africa,1,1,2018-04-22 00:00:00.000,2018-04-22 00:00:00.000,0,1,0,0,1,1,1,475,
276122,NIG-2018-1-640-122,2018,true,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Sahara Reporters,2018-04-30,Borno: Nigerian Air Force Kills Scores Of Boko Haram Terrorists In Air Strike""",Sahara Reporters,2018-04-30,Borno: Nigerian Air Force Kills Scores Of Boko Haram Terrorists In Air Strike,"Olatokunbo Adesanya, NAF Public Relations Director",3,Bama lga,"Yuwe, Borno state",Borno state,Bama lga,11.520590,14.096610,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2018-04-28 00:00:00.000,2018-04-28 00:00:00.000,0,0,0,0,0,40,0,475,
